78c22544-8ca2-4d34-8bc4-6ff92489e948;"31339 D";"Dürer, Albrecht";"Maria auf der Rasenbank, das Kind stillend"
99dec2f6-fc2d-46ff-a9f8-f3074068f515;"31416 D";"Dürer, Albrecht";"Das Wappen mit dem Totenkopf"
f6e3b37c-52dc-4025-a1a9-d62009a5bdca;"31350 D";"Dürer, Albrecht";"Die Heilige Familie, sechsfigurig"
bc5b791a-8b21-4d66-be00-06e7cf6ac5f6;"31412 D";"Dürer, Albrecht";"Der Reiter (Ritter, Tod und Teufel)"
0cd873e8-1507-4ee4-b540-fced7d1c929a;"31371 D";"Dürer, Albrecht";"Hieronymus im Gehäus"
88404313-7e8c-4cd5-b7fb-957a787f9bd7;"33377 D";"Dürer, Albrecht";"Melencolia I (Die Melancholie)"
618fd218-0261-4644-8c9d-46fed26af5c7;"31588 D";"Dürer, Albrecht";"Rhinocerus (Das Rhinozeros)"
edd618ed-4b11-47b6-af5c-bff52c08b5ea;"31414 D";"Dürer, Albrecht";"Landschaft mit Kanone (Die große Kanone; Die Kanone)"
9f3dbd82-dce9-4033-8051-b138a40aee12;"31368 D";"Dürer, Albrecht";"Der heilige Antonius vor der Stadt"
82795053-f636-4d29-9d98-8e4290f2e503;"31480 D";"Dürer, Albrecht";"Das letzte Abendmahl"
e43d4086-a0c3-4f6a-8e54-36af220bca7a;"31422 D";"Dürer, Albrecht";"Erasmus von Rotterdam"
aadce9ab-cbd4-4376-b525-35828f523138;"623 Z";"Nürnberger Meister um 1410/20";"Heilige Barbara"
a6749145-1df0-422a-9208-573b67183135;"14280 Z";"Bergmüller, Johann Georg";"Mariä Himmelfahrt"
014f3d39-4e14-4bda-ad26-6e80eecd3fe1;"395 Z";"Correggio";"Entwurf zu einem Teil des Kuppelgemäldes in Parma"
4a7244fa-fc10-45d8-b9ca-ce82b5c08723;"4336 Z";"Romano, Giulio";"Cephalus trauert um Procris"
ae2ddfd1-54f1-47a9-b182-44960b421d0b;"4239 Z";"Palma il Giovane, Jacopo";"Studienblatt mit galoppierendem Pferd, einer Frau im Profil nach links, einer Figurengruppe auf Wolken und einem Engel"
53a23a5f-29c1-4a8e-89a2-bd263019cedb;"447 Z";"Bandinelli, Baccio";"Studien von Kindern (Studien nach einer Gliederpuppe)"
e2e6d33e-81c2-4431-8477-9240af706800;"521 Z";"Vasari, Giorgio";"Geflügelte Viktoria mit Palmzweig und drei auf Trophäen knienden Gefangenen"
a831c109-8451-49ee-ac95-2c200d20524f;"1052 Z";"Mellan, Claude";"Porträt einer Dame"
684d3f14-4d37-4039-97fd-c2ea41187e75;"15424 Z";"Lorrain, Claude";"Ansicht des Tiber mit einem Turm am gegenüberliegenden Ufer"
a777d7ca-772d-4f50-a6ca-69b882a3eb4a;"5799 Z";"Schütz, Christian Georg";"Blick vom Feldberg im Taunus auf Reifenberg"
752979ae-6363-4d1c-9a5f-907c541cb37b;"1233 Z";"Fragonard, Jean-Honoré";"Le concours/Kinderszene: Wettbewerb oder Unterweisung im Lesen"
36137b55-2837-43ce-a348-71fec84c5686;"1319 Z";"Robert, Hubert";"Römischer Brunnen mit einer Frau, die Wasser holt"
174d56fa-bc6c-4680-b753-052de275ef6e;"1080 Z";"Moreau, Louis Gabriel";"Parklandschaft mit hohen Bäumen und steinerner Rampe im Mittelgrund"
4f03fb6a-053f-4feb-9be8-f58c08783dc0;"1012 Z";"Boissieu, Jean-Jacques de";"Vue du pont de la Guillotière à Lyon"
97653544-686a-407e-839c-36069aa9b302;"1206 Z";"Bourgeois, Constant";"Die Große Galerie im Louvre"
a22c137e-b6c6-4838-b682-1a88afcb671c;"1504 Z";"Mind, Gottfried";"Zwei junge Katzen im Streit"
145dea79-5f07-493d-b396-3474bd56746e;"LG 2 Z";"Alt, Jakob";"Der Laudayagarten"
6fcc2834-413d-4cb1-a199-14792d4cbf13;"1590 Z";"Reinermann, Friedrich Christian";"Die Ruine Kalsmunt bei Wetzlar"
a1071921-0481-49d6-8af8-f6e05ffa95b9;"468 Z";"Clovio, Giulio";"König David tanzt vor der Bundeslade, in einem Zierrahmen"
c292821a-9933-40c6-bf4a-f8fd61b400f8;"1040 Z";"Watteau, Jean-Antoine";"Stehende männliche Figur (Bildnis des Nicolas Vleughels)"
a7dfe329-6666-41ea-890a-086913d3229a;"1217 Z";"Boucher, François";"Die Wasserfälle von Tivoli"
029188b3-8d69-46c8-96a3-9f9eceab3682;"1909 Z";"Morgenstern, Johann Ludwig Ernst";"Ein Eisvogel"
e70e9262-f299-4f03-936b-df19f08f2860;"1524 Z";"Müntz, Johann Heinrich";"A Thems whery at London"
2d631913-1354-4d2d-8129-40b8c21700ee;"LG 5 Z";"Alt, Rudolf von";"Friedhof in Ischl"
a062e3a0-392a-464c-a0d7-d2452a06a4c2;"14328 Z";"Klenze, Leo von";"Russische Kirche"
242e9f62-0a22-4eb3-a189-6fa1b26427ab;"1469 Z";"Kobell, Wilhelm von";"Postkutsche im Winter"
8220da16-e504-4bd0-9608-604b2d036087;"SG 2435 Z";"Kolbe, Georg";"Aktstudie"
a9872ebc-3dcc-48b9-b112-957080084c5d;"SG 2941 Z";"Macke, August";"Ansicht von Hilterfingen"
a31190ca-35f7-4c6a-8498-d0ac56cd2b3a;"SG 2400 Z";"Rodin, Auguste";"Tanzende mit nach hinten geworfenem Kopf, Rückansicht"
5d8bfe29-1460-49ff-b280-0c30a1ce0a85;"16078 Z";"Kirchner, Ernst Ludwig";"Tänzerin"
8665a4d6-e431-4fcb-9e05-0b60114b238e;"16242 Z";"Kirchner, Ernst Ludwig";"Bildnis Erna mit Hut"
ca6a38fd-c212-40ba-a73d-d6910feded44;"SG 1317 Z";"Morgenstern, Carl";"Blick von Rüsselsheim über den Main auf Mainz und Hochheim"
c133267e-1e68-4529-82ea-169f20631af0;"SG 948 Z";"Nussbaum, Jakob";"Am Strand von Port Said"
533e7d8c-4ad3-4978-8c15-6918679b1439;"800 Z";"Gheyn II, Jacques de";"Karel van Mander auf dem Totenbett"
36084e0c-4515-4b19-842d-7587a7509811;"824 Z";"Huysum, Jan van";"Eine Krabbe"
5945f4a4-50ab-4c9e-a892-c1210d02dba1;"954 Z";"Hendriks, Wybrand";"Eine Traube, eine Nuss und zwei Pfirsiche"
72ab1f99-52df-4139-878c-5f1dff6be18d;"609 Z";"Palma il Giovane, Jacopo";"Die Venezianer verteidigen sich gegen die Belagerung Pippins"
61847c44-10c0-4b35-83a1-cc0ca64a9e9d;"6 Z";"Pforr, Franz";"Raffael, Fra Angelico und Michelangelo auf einer Wolke über Rom"
92b51690-a40d-4aae-88a8-1f8f802b9208;"4461 Z";"Veronese, Paolo";"Entwürfe von Köpfen und Figuren (Studien für eine Grablegung Christi?)"
f1259b24-7f3e-4d84-981b-e392c8b705f4;"846 Z";"Rubens, Peter Paul";"Hélène Fourment"
8423d8f9-222d-43a2-8c55-faf64c6ebae6;"269 Z";"Rottmann, Carl";"Santorin"
7ec26f90-6baa-4ef1-bc5a-9db686e10eb9;"SG 3354 Z";"Soutter, Louis";"Le catafalque sans pesanteur"
53709725-9a85-4163-b46d-d90cdfabfb9b;"212 Z";"Fohr, Carl Philipp";"Entwurf zu einem Triptychon mit Szenen aus dem Nibelungenlied"
764e2f1e-a569-44f9-ad56-fbc3705eb389;"SG 1251 Z";"Eysen, Louis";"Die Erdpyramiden am Schalderer Bach bei Vahrn"
b002d2a6-9a7e-4b10-a50f-db2c04561268;"791 Z";"Dyck, Anthonis van";"Bildnis des Hendrick van Steenwyck des Jüngeren"
b8debf8a-95dc-428f-99ac-d7024dc44b26;"805 Z";"Goltzius, Hendrick";"Vier Studien einer rechten Hand"
cd72791f-5dec-4be1-a4d1-b8aa4298d515;"3723 Z";"Cuyp, Aelbert";"Landschaft bei Dordrecht"
4c2c0821-44dd-4a43-a9ec-6c277b6cac08;"5252 Z";"Hessemer, Friedrich Maximilian";"Kapitell mit Architrav in Theben"
db9dc421-0aba-4ab3-b7a7-c46a8ef06fa8;"5319 Z";"Hessemer, Friedrich Maximilian";"Vision einer islamischen Stadt"
99ca5a9d-c50e-41c0-98d6-0bd03a81b9e4;"16830 Z";"Elsheimer, Adam";"Die Verleugnung Petri"
14d7290c-e000-43b9-9f58-acf0ce872618;"16834 Z";"Tiepolo, Giovanni Domenico";"Pulcinellas Vater führt seine Braut nach Hause"
baf3bc06-9e0b-4ef6-9e13-0fa5bc3dbd3e;"16242V Z";"Kirchner, Ernst Ludwig";"Liegender weiblicher Akt"
410e71c1-69da-4024-bdb7-427c67ae4271;"SG 448 A-C";"Meister des Stötteritzer Altars";"Kreuzaufrichtung"
0e34c02c-4400-40e2-bdba-7a57547a8ee6;"802";"Goes, Hugo van der";"Marientriptychon"
b6011930-8cc8-48a5-980a-6e6d293769a2;"1398";"Cranach d. Ä., Lucas";"Die Heilige Sippe ("Torgauer Altar")"
b0ab9ef3-8fa2-4bfa-8676-3fb28d4ce143;"30945 D";"Burgkmair, Hans";"Der Tod überfällt ein Liebespaar"
9b38ad19-cbf7-4c86-ac83-538b5dd1eebe;"31299 D";"Dürer, Albrecht";"Die Geburt Christi"
95656fbb-f805-4e39-8fe5-ab70061b9306;"33744 D";"Schongauer, Martin";"Der Heilige Antonius von Dämonen gepeinigt"
d4879a60-04c3-4897-8d44-71bdf11e55b9;"837";"Macrino d'Alba";"Madonna mit Kind, Verheißung an Joachim, Begegnung Joachims und Annas an der Goldenen Pforte"
59a3622c-55f4-42e0-b0bc-39913b0340c1;"995 a-c";"Lorenzetti, Pietro";"Kreuzigung Christi, Madonna mit Kind und heiligem Diakon sowie Szenen aus den Legenden der Evangelisten Matthäus und Johannes"
dda3c775-60b5-476c-8e7c-ea788fcb3b7b;"LG 70";"Klee, Paul";"Ohne Titel"
01068a0b-b9a5-47d2-b5ff-1e26c210829d;"LG 71";"Moholy-Nagy, László";"Konstruktion"
e7afdaa6-0be4-4502-a1dc-f1a9a4e3ab10;"LG 72";"Popova, Ljubov S.";"Ohne Titel"
934bc3dd-10ea-471b-bc85-34b85909060c;"2024; 2054; 2118; 2119; 2131; 2140; 2142";"Elsheimer, Adam";"Kreuzaltar"
c43a232e-ca42-49b2-b050-b31d46c3f9b7;"SG 358-361";"Rheinischer Meister um 1330";"Altenberger Altar
78d59660-f1eb-4cb5-be65-2d1fb94f0cb0;"821-832";"Lochner, Stefan";"Die Apostelmartyrien"
0fb03c89-21b3-4230-a8f4-fc17ca2f20cb;"HM 6-9";"Holbein d. Ä., Hans";"Werktagsseite des Frankfurter Dominikaneraltars"
60306c6e-7539-4b25-b3a4-a58ec601e30e;"SG 1142; SG 1143; 845; 846";"Meister der Stalburg-Bildnisse";"Flügel des Retabels aus der Hauskapelle der Stalburg in Frankfurt"
f1e67f29-7864-4c5b-81fc-e75e06187cf8;"HM 17-20; LG 1";"Holbein d. Ä., Hans";"Predella des Frankfurter Dominikaneraltars"
24825a47-c46c-450a-b6b6-e5da52966f03;"HM 10-16";"Holbein d. Ä., Hans";"Flügel des Frankfurter Dominikaneraltars, Innenseite (Passion Christi; Auferstehung)"
d2dedf09-2503-4a36-b529-c9630ab9a188;"HM 6-20; LG 1";"Holbein d. Ä., Hans";"Flügel und Predella des Frankfurter Dominikaneraltars"
9b55aff6-2cbd-4ca8-8265-4689ac9eec61;"HM 1-5";"Mittelrheinischer Meister um 1420";"Kreuzigungsaltar, sogenannter Peterskirchenaltar"
49845464-fd54-416b-b0a2-f0b1e07cb2e7;"2320";"Cranach d. J., Lucas";"Bildnis Martin Luthers (1483-1546)"
616024fa-468b-41e6-9aed-2a7092f81bd8;"2335";"Sieneser (?) Meister der ersten Hälfte des 15. Jahrhunderts";"Front einer Hochzeitstruhe (Cassone)"
f2ced41b-a2fb-4a49-8761-4bfc494b450a;"HM 36; HM 37";"Nithart gen. Grünewald, Mathis Gothart";"Der heilige Laurentius, der heilige Cyriakus"
1a2d58e7-2991-4cff-8516-1be985d49863;"2336";"Guercino (Giovanni Francesco Barbieri)";"Madonna mit Kind"
64105684-2fa2-40f0-9b14-4fc43c48fea4;"LGBRD 2; 2268; LGBRD 3";"Umbrischer Meister um 1500";"Szenen aus dem Leben des heiligen Augustinus"
540ff589-5e7b-445e-9437-e8455a97f66d;"St.F.43";"Atget, Eugène";"Sonnenfinsternis, April 1912"
581e3911-4a45-4c71-92ce-ccb87976c366;"St.F.49";"Baldus, Édouard";"Orange: Die Mauer des Théâtre antique"
deed0228-8c7c-4899-97b0-a5d6001f0ab8;"St.F.77";"Cameron, Julia Margaret";"Mrs Herbert Duckworth"
b1b1dfb3-cd79-4121-b7f6-5147aa4f056c;"St.F.78";"Carroll, Lewis";"Alexandra „Xie“ Kitchin als chinesischer „Tea-Merchant“ (on Duty)"
872424cc-8fed-4c52-a743-2a667fbbf8f4;"St.F.88";"Fenton, Roger";"London: The British Museum"
7253da51-4aca-4823-bf76-9643d793d0f4;"St.F.91";"Frith, Francis";"Der Tempel von Kom Ombo in Oberägypten"
934a057c-d27b-4018-886d-7313524fd3b0;"St.F.92";"Frith, Francis";"Der Kiosk des Trajan auf der Nilinsel Philae"
5d652084-c765-4d0a-99b8-344c4494e073;"St.F.103";"Hill, David Octavius";"Bildnis des Porträtmalers Robert Frain"
477e2173-06f2-4bd9-a1a0-769e08caaf38;"St.F.130";"Marville, Charles";"Paris: Blick in die Rue Saint-Honoré"
1438599d-3235-4442-88f0-85a6a089cb17;"St.F.158";"Salomon, Erich";"New York: Blick von Ellis Island auf Manhattan"
dc5b4824-c88a-48e6-99cb-e2e667f43968;"St.F.174";"Sommer, Giorgio";"Pompeji: Brunnen in der Casa del gran balcone"
1ac46490-da80-4e80-a988-450f6530d765;"St.F.181h";"Vogel, Hermann Wilhelm";"Rendezvous (bei der Rousseau-Insel)"
453b7387-edab-4fe4-aa60-de9010e8e1e7;"St.F.190";"Kühn, Heinrich";"Frau vor dem Spiegel"
f88905b8-8055-484f-aa51-07d624a64f3a;"St.F.195";"Stieglitz, Alfred";"Das Zwischendeck"
82a8750c-38b2-4989-aba9-34be2bcecc1a;"St.F.199";"Vidal, Léon";"Italienischer Dolch, 16. Jahrhundert"
079b7398-1372-4a2d-9d1b-7cf4dadbf4c1;"St.F.181a";"Vogel, Hermann Wilhelm";"Sonnenblick (beim Großen Stern)"
b54e576f-0f56-4a9d-9ce7-d50b49011a2e;"St.F.181b";"Vogel, Hermann Wilhelm";"Hofjäger"
f8ce617c-a300-4c20-9af6-674b64bbcc98;"St.F.181c";"Vogel, Hermann Wilhelm";"Löwenbrücke"
9961c73f-bd8b-4ef9-863d-170e518f91f9;"St.F.181d";"Vogel, Hermann Wilhelm";"Schafgraben"
d1dd54a6-d785-4b78-9431-7fbe00067a45;"St.F.181e";"Vogel, Hermann Wilhelm";"Königsdenkmal"
fdfebf19-86d8-4b55-a3c0-14f5757b7f1d;"St.F.181f";"Vogel, Hermann Wilhelm";"Brücke (beim Königsdenkmal)"
703b4a61-20b2-4b8c-b3da-ec7d781855be;"St.F.181g";"Vogel, Hermann Wilhelm";"Rousseau-Insel"
7804553e-7155-4911-9da8-a7ba417641c6;"St.F.181";"Vogel, Hermann Wilhelm";"Bilder aus dem Thiergarten: Nach der Natur photographiert von Dr. H. Vogel"
987c7a70-0fc6-414d-af77-0d993a834608;"St.F.181i";"Vogel, Hermann Wilhelm";"Abend (bei Bellevue)"
64fe0116-9821-44ae-9ebf-0b4e2e1db395;"St.F.181k";"Vogel, Hermann Wilhelm";"Gartenhaus (bei Bellevue)"
7b1f7f47-af0d-4e45-b484-4777a791f144;"2371";"Diefenbach, Karl Wilhelm";"Du sollst nicht töten"
4d96fe92-7a27-4d85-a652-3401ddda62d8;"2349";"Zwengauer, Anton";"Rehe in Landschaft mit Sonnenuntergang"
1ff55f73-4807-4596-ac67-111df98b8fb2;"2253A";"Meister der von Grooteschen Anbetung";"Die Anbetung der Heiligen Drei Könige"
4798b47e-a3d6-49d8-ab36-70f585166d60;"2253B";"Meister der von Grooteschen Anbetung";"David empfängt das Wasser aus Bethlehem"
d742c4ac-2bdd-4430-b488-3dedc48e5b37;"2253C";"Meister der von Grooteschen Anbetung";"Die Königin von Saba vor König Salomo"
4284bff7-35be-4c0e-882f-cf5c9a326351;"2337";"Raffael";"Bildnis des Papstes Julius II."
d212b5d6-4390-4390-8a53-6bca3afd6955;"St.P631";"Freundlich, Otto";"Composition"
aea62f32-9679-42f9-8443-e73805b5ec9e;"2402";"Hammershøi, Vilhelm";"Interieur. Strandgade 30"
98646c68-7c95-43f8-a13c-912bbeefc5b7;"2414";"Carrière, Eugène";"Der Schlaf"
8813454c-4a61-4999-acbd-260212a9bddf;"2415";"Watts, George Frederick";"Wenn die Armut zur Tür hereinkommt, fliegt die Liebe zum Fenster hinaus"
4811aded-c340-4556-9599-e1708d78ab4e;"67833 D";"Goya, Francisco de";"El famoso Americano, Mariano Ceballos"
e81397a6-0362-4cac-8fab-be03e460906e;"2432";"Hasenpflug, Carl Georg Adolph";"Kirchenruine im Winter"
77e240b7-4214-4ad5-aa6e-16ef52507ee7;"2443";"Ribera, Jusepe de";"Der Heilige Jakobus der Ältere"
4d7952e0-588a-465d-8cda-ea9c7d0ff3b8;"2434";"Reni, Guido";"Himmelfahrt Mariens"
1777c276-1e42-4dc8-a371-eceb4ecfa0bd;"St.P670";"Rosso, Medardo";"Das Goldene Zeitalter (Aetas aurea)"
d81ce2d6-ef8c-4dda-866a-bc70b4bbb5b9;"2444";"Carrière, Eugène";"Interieur mit Vase"
86cc742b-3638-446b-8208-b035b1b6fb56;"17175 Z";"Degas, Edgar";"Étude de Nu"
ca6b1cd2-5e6f-4dc8-92c1-6b76402a8822;"17179 Z";"Allori, Cristofano";"Knabenkopf mit Arbeitsmütze"
614f6e8d-68b3-449b-b887-e41bd288c7b6;"67875 D";"Goya, Francisco de";"Un Enano"
a4bec80a-fb86-4219-82d1-52d6c5038aa0;"2460";"Ribot, Théodule";"Die leere Flasche"
e7c6ed60-3c8f-4d9d-a50a-d5bf154ee392;"2463";"Schjerfbeck, Helene";"Mädchen mit blondem Haar"
ddb0bd1e-383b-4ab6-82eb-7f75c9aee864;"2468";"Kirchner, Ernst Ludwig";"Szene im Café"
fdaeca5d-cf94-4ff6-85cf-623a1ce2ac09;"2474";"Bloemaert, Abraham";"Moses schlägt Wasser aus dem Fels"
ae9c4ccb-a727-4714-9367-42e900b079f5;"2492";"Brandi, Giacinto";"Heiliger Eremit (Paulus Eremita?)"
